date,uniquePageviews,Inquiry,source,medium,campaign,bounces,timeOnPage,sessions,newUsers,pageviews,exits,sessionDuration,Month,Impressions,Clicks
05/26/2018,69,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,66,710,69,55,73,69,710,2018-05,,
05/26/2018,136,NA,FACEBOOK,PAGELINK,FY2018_Graduate,123,1636,130,100,146,130,1638,2018-05,,
05/26/2018,237,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,218,2085,232,160,252,232,2086,2018-05,,
05/27/2018,8,NA,BDN,DISPLAY,FY2018_Umbrella,5,46,7,6,11,7,46,2018-05,,
05/27/2018,8,NA,BDN,VIDEO,FY2018_Umbrella,7,4,8,8,9,8,4,2018-05,,
05/27/2018,9,NA,DBM,DISPLAY,FY2018_Undergrad,9,0,9,8,9,9,0,2018-05,,
05/27/2018,9,NA,SJ,DISPLAY,FY2018_Umbrella,7,10,8,8,9,8,10,2018-05,,
05/27/2018,10,NA,DBM,VIDEO,FY2018_Umbrella,9,31,10,10,11,10,31,2018-05,,
05/27/2018,11,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,5,335,6,6,12,6,335,2018-05,,
05/27/2018,16,NA,DBM,DISPLAY,FY2018_Umbrella,14,2,16,16,18,16,2,2018-05,,
05/27/2018,35,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,34,20,35,25,36,35,20,2018-05,,
05/27/2018,37,NA,FACEBOOK,PAGELINK,FY2018_Transfer,36,12,37,31,38,37,12,2018-05,,
05/27/2018,57,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,48,2564,55,44,66,55,2564,2018-05,,
05/27/2018,57,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,48,1977,54,46,64,54,1976,2018-05,,
05/27/2018,165,NA,FACEBOOK,PAGELINK,FY2018_Graduate,153,886,163,130,176,163,886,2018-05,,
05/27/2018,202,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,182,3745,194,126,212,194,3746,2018-05,,
05/28/2018,1,NA,BDN,VIDEO,FY2018_Umbrella,1,0,1,1,1,1,0,2018-05,,
05/28/2018,1,NA,FACEBOOK,PAGELINK,FY2018_Undergradporn,1,0,1,1,1,1,0,2018-05,,
05/28/2018,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,0,1,1,0,2018-05,,
05/28/2018,5,NA,BDN,DISPLAY,FY2018_Umbrella,5,0,5,5,5,5,0,2018-05,,
05/28/2018,7,NA,SJ,DISPLAY,FY2018_Umbrella,5,17,7,5,10,7,17,2018-05,,
05/28/2018,8,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,8,0,8,7,8,8,0,2018-05,,
05/28/2018,11,NA,DBM,DISPLAY,FY2018_Undergrad,9,0,11,10,14,11,0,2018-05,,
05/28/2018,12,NA,DBM,VIDEO,FY2018_Umbrella,11,0,12,12,13,12,0,2018-05,,
05/28/2018,28,NA,DBM,DISPLAY,FY2018_Umbrella,22,947,27,25,33,27,947,2018-05,,
05/28/2018,36,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,35,0,36,30,37,36,0,2018-05,,
05/28/2018,44,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,41,131,44,35,56,44,130,2018-05,,
05/28/2018,48,NA,FACEBOOK,PAGELINK,FY2018_Transfer,42,3071,46,36,51,46,3071,2018-05,,
05/28/2018,58,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,51,1507,58,43,71,58,1506,2018-05,,
05/28/2018,133,NA,FACEBOOK,PAGELINK,FY2018_Graduate,123,633,130,99,138,130,633,2018-05,,
05/28/2018,214,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,199,1268,209,139,226,209,1267,2018-05,,
05/29/2018,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2018-05,,
05/29/2018,3,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,3,0,3,3,3,3,0,2018-05,,
05/29/2018,7,NA,BDN,VIDEO,FY2018_Umbrella,7,0,7,7,7,7,0,2018-05,,
05/29/2018,9,NA,BDN,DISPLAY,FY2018_Umbrella,7,28,8,7,9,8,28,2018-05,,
05/29/2018,9,NA,DBM,DISPLAY,FY2018_Undergrad,8,392,9,8,10,9,392,2018-05,,
05/29/2018,9,NA,DBM,VIDEO,FY2018_Umbrella,9,0,9,4,9,9,0,2018-05,,
05/29/2018,9,NA,SJ,DISPLAY,FY2018_Umbrella,8,0,9,7,10,9,0,2018-05,,
05/29/2018,19,NA,DBM,DISPLAY,FY2018_Umbrella,18,0,19,18,21,19,0,2018-05,,
05/29/2018,26,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,26,0,26,20,26,26,0,2018-05,,
05/29/2018,33,NA,FACEBOOK,PAGELINK,FY2018_Transfer,30,13,32,24,35,32,13,2018-05,,
05/29/2018,50,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,45,939,48,40,54,48,940,2018-05,,
05/29/2018,61,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,51,1333,59,50,73,59,1334,2018-05,,
05/29/2018,147,NA,FACEBOOK,PAGELINK,FY2018_Graduate,131,2696,136,105,165,136,2695,2018-05,,
05/29/2018,209,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,194,3881,204,138,216,204,3880,2018-05,,
05/30/2018,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2018-05,,
05/30/2018,3,NA,BDN,VIDEO,FY2018_Umbrella,2,6,3,3,4,3,6,2018-05,,
05/30/2018,3,NA,SJ,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2018-05,,
05/30/2018,4,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,3,1,4,4,6,4,1,2018-05,,
05/30/2018,5,NA,DBM,VIDEO,FY2018_Umbrella,3,29,5,5,9,5,30,2018-05,,
05/30/2018,7,NA,DBM,DISPLAY,FY2018_Undergrad,7,0,7,5,7,7,0,2018-05,,
05/30/2018,8,NA,BDN,DISPLAY,FY2018_Umbrella,8,0,8,6,8,8,0,2018-05,,
05/30/2018,12,NA,DBM,DISPLAY,FY2018_Umbrella,10,34,11,9,13,11,35,2018-05,,
05/30/2018,30,NA,FACEBOOK,PAGELINK,FY2018_Transfer,28,308,30,19,32,30,308,2018-05,,
05/30/2018,33,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,25,1259,30,22,42,30,1259,2018-05,,
05/30/2018,35,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,33,32,35,30,38,35,33,2018-05,,
05/30/2018,57,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,53,294,56,44,60,56,294,2018-05,,
05/30/2018,125,NA,FACEBOOK,PAGELINK,FY2018_Graduate,119,359,124,88,129,124,359,2018-05,,
05/30/2018,214,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,205,1398,214,134,225,214,1397,2018-05,,
05/31/2018,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,0,1,1,0,2018-05,,
05/31/2018,3,NA,SJ,DISPLAY,FY2018_Umbrella,3,0,3,1,3,3,0,2018-05,,
05/31/2018,5,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,5,0,5,5,5,5,0,2018-05,,
05/31/2018,6,NA,BDN,VIDEO,FY2018_Umbrella,3,14,6,6,9,6,14,2018-05,,
05/31/2018,7,NA,DBM,VIDEO,FY2018_Umbrella,7,0,7,7,7,7,0,2018-05,,
05/31/2018,9,NA,DBM,DISPLAY,FY2018_Undergrad,9,0,9,8,9,9,0,2018-05,,
05/31/2018,10,NA,DBM,DISPLAY,FY2018_Umbrella,7,97,10,8,14,10,97,2018-05,,
05/31/2018,11,NA,BDN,DISPLAY,FY2018_Umbrella,5,2354,7,5,18,7,2353,2018-05,,
05/31/2018,47,NA,FACEBOOK,PAGELINK,FY2018_Transfer,43,59,45,35,48,45,59,2018-05,,
05/31/2018,54,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,54,0,54,42,54,54,0,2018-05,,
05/31/2018,81,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,76,90,81,69,86,81,90,2018-05,,
05/31/2018,145,NA,FACEBOOK,PAGELINK,FY2018_Graduate,129,3410,140,103,158,140,3410,2018-05,,
05/31/2018,237,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,224,1682,234,152,246,234,1682,2018-05,,
06/01/2018,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2018-06,,
06/01/2018,4,NA,SJ,DISPLAY,FY2018_Umbrella,4,0,4,4,4,4,0,2018-06,,
06/01/2018,5,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,4,4,5,4,6,5,4,2018-06,,
06/01/2018,6,NA,DBM,VIDEO,FY2018_Umbrella,6,0,6,6,6,6,0,2018-06,,
06/01/2018,9,NA,DBM,DISPLAY,FY2018_Undergrad,9,0,9,9,9,9,0,2018-06,,
06/01/2018,12,NA,BDN,DISPLAY,FY2018_Umbrella,9,447,11,7,13,11,447,2018-06,,
06/01/2018,16,NA,DBM,DISPLAY,FY2018_Umbrella,14,13,15,14,16,15,13,2018-06,,
06/01/2018,38,NA,FACEBOOK,PAGELINK,FY2018_Transfer,35,1077,38,26,43,38,1077,2018-06,,
06/01/2018,53,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,45,1233,49,40,55,49,1234,2018-06,,
06/01/2018,83,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,73,3563,81,60,96,81,3561,2018-06,,
06/01/2018,157,NA,FACEBOOK,PAGELINK,FY2018_Graduate,149,239,154,109,161,154,239,2018-06,,
06/01/2018,216,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,183,3994,202,114,253,202,3993,2018-06,,
06/02/2018,1,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,1,0,1,0,1,1,0,2018-06,,
06/02/2018,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2018-06,,
06/02/2018,2,NA,DBM,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2018-06,,
06/02/2018,4,NA,SJ,DISPLAY,FY2018_Umbrella,4,0,4,3,4,4,0,2018-06,,
06/02/2018,5,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,5,0,5,3,5,5,0,2018-06,,
06/02/2018,7,NA,BDN,VIDEO,FY2018_Umbrella,6,0,7,6,8,7,0,2018-06,,
06/02/2018,9,NA,DBM,DISPLAY,FY2018_Undergrad,3,157,5,5,10,5,156,2018-06,,
06/02/2018,12,NA,DBM,DISPLAY,FY2018_Umbrella,11,103,12,10,13,12,103,2018-06,,
06/02/2018,17,NA,BDN,DISPLAY,FY2018_Umbrella,13,187,14,8,22,14,185,2018-06,,
06/02/2018,41,NA,FACEBOOK,PAGELINK,FY2018_Transfer,38,241,40,32,42,40,241,2018-06,,
06/02/2018,80,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,71,2849,79,69,91,79,2850,2018-06,,
06/02/2018,86,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,66,784,71,53,106,71,787,2018-06,,
06/02/2018,163,NA,FACEBOOK,PAGELINK,FY2018_Graduate,152,4732,161,124,178,161,4734,2018-06,,
06/02/2018,266,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,248,4686,261,155,281,261,4685,2018-06,,
06/03/2018,1,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,1,0,1,0,1,1,0,2018-06,,
06/03/2018,2,NA,DBM,VIDEO,FY2018_Umbrella,2,0,2,1,2,2,0,2018-06,,
06/03/2018,2,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,2,0,2,2,2,2,0,2018-06,,
06/03/2018,2,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,2,2,3,2,0,2018-06,,
06/03/2018,6,NA,BDN,DISPLAY,FY2018_Umbrella,4,64,5,4,9,5,64,2018-06,,
06/03/2018,7,NA,BDN,VIDEO,FY2018_Umbrella,6,0,7,7,8,7,0,2018-06,,
06/03/2018,8,NA,DBM,DISPLAY,FY2018_Undergrad,8,0,8,8,8,8,0,2018-06,,
06/03/2018,8,NA,SJ,DISPLAY,FY2018_Umbrella,7,6,8,7,12,8,6,2018-06,,
06/03/2018,16,NA,DBM,DISPLAY,FY2018_Umbrella,11,2429,15,12,23,15,2430,2018-06,,
06/03/2018,48,NA,FACEBOOK,PAGELINK,FY2018_Transfer,46,1164,48,36,51,48,1164,2018-06,,
06/03/2018,68,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,61,2740,67,47,73,67,2740,2018-06,,
06/03/2018,77,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,65,2648,74,54,90,74,2647,2018-06,,
06/03/2018,160,NA,FACEBOOK,PAGELINK,FY2018_Graduate,152,1488,158,104,165,158,1488,2018-06,,
06/03/2018,259,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,232,3656,252,158,345,252,3658,2018-06,,
06/04/2018,1,NA,DBM,VIDEO,FY2018_Umbrella,1,0,1,1,1,1,0,2018-06,,
06/04/2018,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2018-06,,
06/04/2018,3,NA,SJ,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2018-06,,
06/04/2018,6,NA,BDN,VIDEO,FY2018_Umbrella,3,36,5,4,8,5,35,2018-06,,
06/04/2018,8,NA,DBM,DISPLAY,FY2018_Undergrad,7,0,8,8,9,8,0,2018-06,,
06/04/2018,9,NA,BDN,DISPLAY,FY2018_Umbrella,7,5,8,5,9,8,5,2018-06,,
06/04/2018,9,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,4,230,5,4,13,5,230,2018-06,,
06/04/2018,16,NA,DBM,DISPLAY,FY2018_Umbrella,14,1,16,13,19,16,1,2018-06,,
06/04/2018,34,NA,FACEBOOK,PAGELINK,FY2018_Transfer,34,0,34,25,34,34,0,2018-06,,
06/04/2018,61,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,57,1864,61,42,65,61,1864,2018-06,,
06/04/2018,72,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,63,833,68,52,101,68,832,2018-06,,
06/04/2018,157,NA,FACEBOOK,PAGELINK,FY2018_Graduate,133,4440,149,101,177,149,4437,2018-06,,
06/04/2018,234,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,209,3362,226,129,247,226,3363,2018-06,,
06/05/2018,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,0,1,1,0,2018-06,,
06/05/2018,2,NA,SJ,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2018-06,,
06/05/2018,3,NA,BDN,VIDEO,FY2018_Umbrella,3,0,3,3,3,3,0,2018-06,,
06/05/2018,3,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,3,0,3,3,3,3,0,2018-06,,
06/05/2018,5,NA,DBM,VIDEO,FY2018_Umbrella,5,0,5,5,5,5,0,2018-06,,
06/05/2018,7,NA,BDN,DISPLAY,FY2018_Umbrella,5,26,6,4,7,6,26,2018-06,,
06/05/2018,14,NA,DBM,DISPLAY,FY2018_Umbrella,12,38,13,13,16,13,39,2018-06,,
06/05/2018,16,NA,DBM,DISPLAY,FY2018_Undergrad,9,103,11,10,17,11,102,2018-06,,
06/05/2018,51,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,50,19,51,29,52,51,19,2018-06,,
06/05/2018,51,NA,FACEBOOK,PAGELINK,FY2018_Transfer,44,45,48,34,56,48,45,2018-06,,
06/05/2018,69,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,63,2267,69,53,75,69,2267,2018-06,,
06/05/2018,173,NA,FACEBOOK,PAGELINK,FY2018_Graduate,161,4151,167,113,288,167,4147,2018-06,,
06/05/2018,235,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,225,957,233,138,246,233,956,2018-06,,
06/06/2018,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,0,1,1,0,2018-06,,
06/06/2018,1,NA,SJ,DISPLAY,FY2018_Umbrella,0,421,1,1,2,1,421,2018-06,,
06/06/2018,3,NA,DBM,DISPLAY,FY2018_Undergrad,3,0,3,3,3,3,0,2018-06,,
06/06/2018,3,NA,DBM,VIDEO,FY2018_Umbrella,3,0,3,3,3,3,0,2018-06,,
06/06/2018,3,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,3,0,3,3,3,3,0,2018-06,,
06/06/2018,4,NA,BDN,DISPLAY,FY2018_Umbrella,4,0,4,3,4,4,0,2018-06,,
06/06/2018,4,NA,BDN,VIDEO,FY2018_Umbrella,4,0,4,4,4,4,0,2018-06,,
06/06/2018,10,NA,DBM,DISPLAY,FY2018_Umbrella,10,0,10,10,10,10,0,2018-06,,
06/06/2018,11,CU - Thank You,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-06,,
06/06/2018,33,NA,FACEBOOK,PAGELINK,FY2018_Transfer,31,1196,33,20,35,33,1196,2018-06,,
06/06/2018,62,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,51,3497,62,46,75,62,3497,2018-06,,
06/06/2018,65,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,53,1023,61,38,73,61,1023,2018-06,,
06/06/2018,131,NA,FACEBOOK,PAGELINK,FY2018_Graduate,123,639,129,74,136,129,639,2018-06,,
06/06/2018,258,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,226,7681,250,161,276,250,7680,2018-06,,
06/07/2018,2,NA,BDN,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2018-06,,
06/07/2018,2,NA,DBM,VIDEO,FY2018_Umbrella,2,0,2,1,2,2,0,2018-06,,
06/07/2018,3,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,2,1381,3,3,4,3,1381,2018-06,,
06/07/2018,3,NA,SJ,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2018-06,,
06/07/2018,8,NA,BDN,DISPLAY,FY2018_Umbrella,7,24,8,5,10,8,24,2018-06,,
06/07/2018,11,NA,DBM,DISPLAY,FY2018_Undergrad,9,0,11,10,13,11,0,2018-06,,
06/07/2018,14,NA,DBM,DISPLAY,FY2018_Umbrella,8,312,10,7,17,10,310,2018-06,,
06/07/2018,22,NA,CENTRAL MAINE,DISPLAY,FY2018_CampusTours,17,510,21,15,30,21,510,2018-06,,
06/07/2018,26,NA,PORTLAND PRESS,DISPLAY,FY2018_CampusTours,18,382,20,20,33,20,382,2018-06,,
06/07/2018,42,NA,FACEBOOK,PAGELINK,FY2018_Transfer,42,0,42,30,42,42,0,2018-06,,
06/07/2018,48,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,43,908,47,33,52,47,908,2018-06,,
06/07/2018,54,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,49,3053,54,34,59,54,3053,2018-06,,
06/07/2018,138,NA,FACEBOOK,PAGELINK,FY2018_Graduate,123,1958,135,84,150,135,1958,2018-06,,
06/07/2018,231,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,212,1911,227,127,246,227,1910,2018-06,,
06/08/2018,2,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,2,0,2,1,2,2,0,2018-06,,
06/08/2018,2,NA,PANDORA,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2018-06,,
06/08/2018,3,NA,DBM,VIDEO,FY2018_Umbrella,3,0,3,3,3,3,0,2018-06,,
06/08/2018,3,NA,SJ,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2018-06,,
06/08/2018,5,NA,PANDORA,DISPLAY,FY2018_Umbrella,4,19,5,4,6,5,19,2018-06,,
06/08/2018,8,NA,DBM,DISPLAY,FY2018_Undergrad,7,0,8,8,10,8,0,2018-06,,
06/08/2018,9,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,4,561,6,6,12,6,562,2018-06,,
06/08/2018,17,NA,DBM,DISPLAY,FY2018_Umbrella,16,2,17,13,21,17,1,2018-06,,
06/08/2018,41,NA,FACEBOOK,PAGELINK,FY2018_Transfer,35,3450,40,26,46,40,3451,2018-06,,
06/08/2018,59,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,51,625,57,37,65,57,626,2018-06,,
06/08/2018,72,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,62,2217,66,44,82,66,2219,2018-06,,
06/08/2018,164,NA,FACEBOOK,PAGELINK,FY2018_Graduate,141,2808,157,90,177,157,2809,2018-06,,
06/08/2018,281,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,248,5808,271,149,315,271,5809,2018-06,,
06/09/2018,2,NA,BDN,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2018-06,,
06/09/2018,2,NA,DBM,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2018-06,,
06/09/2018,2,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,1,654,2,2,3,2,654,2018-06,,
06/09/2018,3,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2018-06,,
06/09/2018,3,NA,SJ,DISPLAY,FY2018_Umbrella,2,0,3,3,6,3,1,2018-06,,
06/09/2018,6,NA,DBM,DISPLAY,FY2018_Undergrad,6,0,6,6,6,6,0,2018-06,,
06/09/2018,7,NA,BDN,DISPLAY,FY2018_Umbrella,4,91,6,4,9,6,91,2018-06,,
06/09/2018,8,NA,PANDORA,VIDEO,FY2018_Umbrella,6,79,7,6,8,7,79,2018-06,,
06/09/2018,18,NA,DBM,DISPLAY,FY2018_Umbrella,16,0,18,15,21,18,0,2018-06,,
06/09/2018,37,NA,FACEBOOK,PAGELINK,FY2018_Transfer,36,1,37,32,38,37,1,2018-06,,
06/09/2018,54,NA,PANDORA,DISPLAY,FY2018_Umbrella,47,86,50,49,55,50,86,2018-06,,
06/09/2018,68,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,63,1547,67,59,73,67,1548,2018-06,,
06/09/2018,71,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,56,1456,65,44,96,65,1455,2018-06,,
06/09/2018,138,NA,FACEBOOK,PAGELINK,FY2018_Graduate,126,536,135,90,145,135,536,2018-06,,
06/09/2018,228,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,218,247,226,120,235,226,247,2018-06,,
06/10/2018,2,NA,DBM,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2018-06,,
06/10/2018,4,NA,SJ,DISPLAY,FY2018_Umbrella,4,0,4,4,4,4,0,2018-06,,
06/10/2018,9,NA,DBM,DISPLAY,FY2018_Umbrella,8,3,9,9,10,9,3,2018-06,,
06/10/2018,9,NA,DBM,DISPLAY,FY2018_Undergrad,8,0,9,9,11,9,0,2018-06,,
06/10/2018,11,NA,PANDORA,VIDEO,FY2018_Umbrella,11,0,11,9,11,11,0,2018-06,,
06/10/2018,13,NA,BDN,DISPLAY,FY2018_Umbrella,13,0,13,8,13,13,0,2018-06,,
06/10/2018,28,NA,FACEBOOK,PAGELINK,FY2018_Transfer,28,0,28,19,28,28,0,2018-06,,
06/10/2018,46,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,41,529,46,35,52,46,530,2018-06,,
06/10/2018,51,NA,PANDORA,DISPLAY,FY2018_Umbrella,46,384,50,43,56,50,384,2018-06,,
06/10/2018,66,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,59,2245,65,32,77,65,2246,2018-06,,
06/10/2018,160,NA,FACEBOOK,PAGELINK,FY2018_Graduate,141,3334,153,105,173,153,3334,2018-06,,
06/10/2018,235,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,213,6661,231,130,261,231,6660,2018-06,,
06/11/2018,1,NA,FACEBOOK,PAGELINK,FY2017_Undergrad,1,0,1,0,1,1,0,2018-06,,
06/11/2018,1,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,1,0,1,1,1,1,0,2018-06,,
06/11/2018,2,NA,BDN,DISPLAY,FY2018_Umbrella,2,0,2,1,2,2,0,2018-06,,
06/11/2018,3,NA,DBM,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2018-06,,
06/11/2018,3,NA,DBM,DISPLAY,FY2018_Undergrad,2,0,3,3,5,3,0,2018-06,,
06/11/2018,5,NA,SJ,DISPLAY,FY2018_Umbrella,5,0,5,5,5,5,0,2018-06,,
06/11/2018,11,CU - Thank You,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-06,,
06/11/2018,14,NA,PANDORA,VIDEO,FY2018_Umbrella,10,730,14,11,24,14,732,2018-06,,
06/11/2018,41,NA,FACEBOOK,PAGELINK,FY2018_Transfer,39,22,41,25,44,41,22,2018-06,,
06/11/2018,56,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,52,876,56,35,60,56,876,2018-06,,
06/11/2018,69,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,59,2216,67,37,81,67,2216,2018-06,,
06/11/2018,71,NA,PANDORA,DISPLAY,FY2018_Umbrella,55,2175,65,52,86,65,2174,2018-06,,
06/11/2018,147,NA,FACEBOOK,PAGELINK,FY2018_Graduate,124,3185,131,89,164,131,3188,2018-06,,
06/11/2018,217,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,195,757,211,112,233,211,759,2018-06,,
06/12/2018,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2018-06,,
06/12/2018,2,NA,BDN,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2018-06,,
06/12/2018,2,NA,SJ,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2018-06,,
06/12/2018,3,NA,DBM,VIDEO,FY2018_Umbrella,3,0,3,3,3,3,0,2018-06,,
06/12/2018,4,NA,CENTRAL MAINE,DISPLAY,FY2018_CampusTours,0,124,1,0,7,1,124,2018-06,,
06/12/2018,5,NA,PORTLAND PRESS,DISPLAY,FY2018_CampusTours,0,36,1,0,6,1,36,2018-06,,
06/12/2018,6,NA,BDN,DISPLAY,FY2018_Umbrella,6,0,6,5,6,6,0,2018-06,,
06/12/2018,8,NA,DBM,DISPLAY,FY2018_Umbrella,8,0,8,8,8,8,0,2018-06,,
06/12/2018,9,NA,DBM,DISPLAY,FY2018_Undergrad,8,76,9,9,10,9,76,2018-06,,
06/12/2018,10,NA,MAINETODAY,DISPLAY,FY2018_Degree_Completion,8,1163,10,8,13,10,1163,2018-06,,
06/12/2018,16,NA,PANDORA,VIDEO,FY2018_Umbrella,13,114,15,11,17,15,114,2018-06,,
06/12/2018,31,NA,FACEBOOK,PAGELINK,FY2018_Transfer,31,0,31,22,31,31,0,2018-06,,
06/12/2018,51,NA,FACEBOOK,PAGELINK,FY2018_Stonecoast,45,156,49,31,62,49,156,2018-06,,
06/12/2018,64,NA,PANDORA,DISPLAY,FY2018_Umbrella,54,2086,59,48,76,59,2087,2018-06,,
06/12/2018,72,NA,FACEBOOK,PAGELINK,FY2018_Degree_Completion,68,63,72,61,76,72,63,2018-06,,
06/12/2018,134,NA,FACEBOOK,PAGELINK,FY2018_Graduate,131,141,134,86,137,134,141,2018-06,,
06/12/2018,211,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,191,1983,206,118,227,206,1982,2018-06,,
06/13/2018,2,NA,BDN,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2018-06,,
06/13/2018,2,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,2,0,2,1,2,2,0,2018-06,,
06/13/2018,3,NA,SJ,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2018-06,,
